GAME_ID,OFFICIAL_ID,OFFICIAL_NAME,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON_TYPE,POSTSEASON_STAGE,POSTSEASON_SEASON_TYPE,SPECIAL_SITE
0022100096,1198,Scott Wall,Scott,Wall,31,Regular Season,Regular Season,Regular Season,0
0022100096,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022100096,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022100097,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022100097,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022100097,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022100098,2530,Ed Malloy,Ed,Malloy,14,Regular Season,Regular Season,Regular Season,0
0022100098,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022100098,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022100099,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022100099,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022100099,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022100100,2005,Matt Boland,Matt,Boland,18,Regular Season,Regular Season,Regular Season,0
0022100100,200832,Curtis Blair,Curtis,Blair,74,Regular Season,Regular Season,Regular Season,0
0022100100,1628954,Jenna Schroeder,Jenna,Schroeder,84,Regular Season,Regular Season,Regular Season,0
0022100101,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022100101,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022100101,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022100102,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022100102,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022100102,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022100103,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022100103,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022100103,1628951,John Butler,John,Butler,53,Regular Season,Regular Season,Regular Season,0
0022100104,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022100104,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022100104,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022100105,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022100105,1662,Bill Kennedy,Bill,Kennedy,55,Regular Season,Regular Season,Regular Season,0
0022100105,1627524,Nate Green,Nate,Green,65,Regular Season,Regular Season,Regular Season,0
0022100106,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022100106,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022100106,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022100107,1155,JB DeRosa,JB,DeRosa,62,Regular Season,Regular Season,Regular Season,0
0022100107,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022100107,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022100108,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022100108,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022100108,1628487,Danielle Scott,Danielle,Scott,87,Regular Season,Regular Season,Regular Season,0
0022100109,1363,Bennie Adams,Bennie,Adams,47,Regular Season,Regular Season,Regular Season,0
0022100109,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022100109,1626302,Aaron Smith,Aaron,Smith,51,Regular Season,Regular Season,Regular Season,0
0022100110,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022100110,1627539,Tyler Ricks,Tyler,Ricks,95,Regular Season,Regular Season,Regular Season,0
0022100110,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022100111,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022100111,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022100111,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022100112,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022100112,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022100112,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022100113,2005,Matt Boland,Matt,Boland,18,Regular Season,Regular Season,Regular Season,0
0022100113,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022100113,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022100114,1199,Tom Washington,Tom,Washington,49,Regular Season,Regular Season,Regular Season,0
0022100114,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022100114,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022100115,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022100115,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022100115,1628954,Jenna Schroeder,Jenna,Schroeder,84,Regular Season,Regular Season,Regular Season,0
0022100116,2715,Eric Lewis,Eric,Lewis,42,Regular Season,Regular Season,Regular Season,0
0022100116,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022100116,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022100117,1155,JB DeRosa,JB,DeRosa,62,Regular Season,Regular Season,Regular Season,0
0022100117,1204,Derek Richardson,Derek,Richardson,63,Regular Season,Regular Season,Regular Season,0
0022100117,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022100118,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022100118,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022100118,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022100119,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022100119,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022100119,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022100120,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022100120,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022100120,1628951,John Butler,John,Butler,53,Regular Season,Regular Season,Regular Season,0
0022100121,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022100121,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022100121,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022100122,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022100122,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022100122,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022100123,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022100123,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022100123,1627519,John Conley,John,Conley,79,Regular Season,Regular Season,Regular Season,0
0022100124,1363,Bennie Adams,Bennie,Adams,47,Regular Season,Regular Season,Regular Season,0
0022100124,2715,Eric Lewis,Eric,Lewis,42,Regular Season,Regular Season,Regular Season,0
0022100124,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022100125,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022100125,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022100125,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022100126,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022100126,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022100126,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022100127,200832,Curtis Blair,Curtis,Blair,74,Regular Season,Regular Season,Regular Season,0
0022100127,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022100127,1628954,Jenna Schroeder,Jenna,Schroeder,84,Regular Season,Regular Season,Regular Season,0
0022100128,1199,Tom Washington,Tom,Washington,49,Regular Season,Regular Season,Regular Season,0
0022100128,2530,Ed Malloy,Ed,Malloy,14,Regular Season,Regular Season,Regular Season,0
0022100128,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022100129,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022100129,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022100129,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022100130,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022100130,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022100130,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022100131,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022100131,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022100131,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022100132,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022100132,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022100132,1628487,Danielle Scott,Danielle,Scott,87,Regular Season,Regular Season,Regular Season,0
0022100133,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022100133,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022100133,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022100134,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022100134,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022100134,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022100135,1662,Bill Kennedy,Bill,Kennedy,55,Regular Season,Regular Season,Regular Season,0
0022100135,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022100135,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022100136,1198,Scott Wall,Scott,Wall,31,Regular Season,Regular Season,Regular Season,0
0022100136,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022100136,1628951,John Butler,John,Butler,53,Regular Season,Regular Season,Regular Season,0
0022100137,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022100137,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022100137,1627519,John Conley,John,Conley,79,Regular Season,Regular Season,Regular Season,0
0022100138,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022100138,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022100138,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022100139,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022100139,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022100139,1627524,Nate Green,Nate,Green,65,Regular Season,Regular Season,Regular Season,0
0022100140,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022100140,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022100140,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022100141,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022100141,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022100141,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022100142,1155,JB DeRosa,JB,DeRosa,62,Regular Season,Regular Season,Regular Season,0
0022100142,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022100142,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022100143,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022100143,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022100143,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022100144,1363,Bennie Adams,Bennie,Adams,47,Regular Season,Regular Season,Regular Season,0
0022100144,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022100144,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022100145,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022100145,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022100145,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022100146,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022100146,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022100146,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022100147,1198,Scott Wall,Scott,Wall,31,Regular Season,Regular Season,Regular Season,0
0022100147,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022100147,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022100148,1155,JB DeRosa,JB,DeRosa,62,Regular Season,Regular Season,Regular Season,0
0022100148,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022100148,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022100149,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022100149,1662,Bill Kennedy,Bill,Kennedy,55,Regular Season,Regular Season,Regular Season,0
0022100149,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022100150,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022100150,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022100150,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022100151,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022100151,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022100151,1627519,John Conley,John,Conley,79,Regular Season,Regular Season,Regular Season,0
0022100152,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022100152,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022100152,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022100153,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022100153,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022100153,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022100154,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022100154,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022100154,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022100155,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022100155,2715,Eric Lewis,Eric,Lewis,42,Regular Season,Regular Season,Regular Season,0
0022100155,1626302,Aaron Smith,Aaron,Smith,51,Regular Season,Regular Season,Regular Season,0
0022100156,1204,Derek Richardson,Derek,Richardson,63,Regular Season,Regular Season,Regular Season,0
0022100156,200832,Curtis Blair,Curtis,Blair,74,Regular Season,Regular Season,Regular Season,0
0022100156,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022100157,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022100157,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022100157,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022100158,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022100158,1627524,Nate Green,Nate,Green,65,Regular Season,Regular Season,Regular Season,0
0022100158,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022100159,1198,Scott Wall,Scott,Wall,31,Regular Season,Regular Season,Regular Season,0
0022100159,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022100159,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022100160,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022100160,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022100160,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022100161,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
